sperm_id,Velocity,Straightness_Ratio,Angular_Displacement,Linearity,Curvature,ALH,BCF,Total_Distance,Displacement,Time_Elapsed,Label
1.0,4.080676563833607,0.005960436680447192,0.015307170709530669,0.2143938503396473,45.77731898348494,0.5092752221435936,4.637096774193548,20.24015575661469,0.12064016678969058,4.96,0
2.0,9.603175706711928,0.05635552965630933,0.007780962980415766,0.1262499623127642,16.891621184424245,1.4396313311668874,4.435483870967742,47.63175150529116,2.6843125845383926,4.96,0
3.0,60.231461753987446,0.7292962175218592,0.010486039802192601,0.6201071020052846,1.1926857142086684,4.687081490120083,5.555555555555555,86.73330492574192,63.254271215513626,1.44,0
4.0,7.671682840628671,0.05917495283323377,0.01888519221426249,0.03775230364574045,16.41193409148754,1.3867054519825819,1.9801980198019802,30.993598676139833,1.8340447397927513,4.04,0
5.0,29.66238713591939,0.49784777754620047,0.08295954231747693,0.14376736395207568,4.561323419341728,3.7750282884509034,4.166666666666667,28.475891650482613,14.176659371839175,0.96,0
6.0,8.041053059992763,0.02311819825743438,0.0072005867093482,0.45889696186743456,16.680765238634894,1.89684152258182,2.173913043478261,11.09665322279001,0.2565346291984576,1.38,0
7.0,43.910531471179624,0.15892049468261035,0.007146808844948882,0.35145917344348276,2.6395835943791783,12.329701802211313,1.814516129032258,217.79623609705095,34.61228558055394,4.96,0
8.0,7.899050487842101,0.038410402325200405,-0.011646739671112986,0.30453637277395196,19.106352750708016,1.1446360409156158,4.032258064516129,39.17929041969682,1.5048923078364247,4.96,0
9.0,7.733488642439764,0.10041936625757933,0.0005394728043771824,0.1616678172736924,30.876372390875687,2.646703335838447,1.4112903225806452,38.35810366650123,3.8518964610325837,4.96,0
10.0,14.497340565608342,0.011524025867060457,0.015425102567365623,0.06603179591006214,13.596537484939644,3.8129372028200037,4.435483870967742,71.90680920541737,0.8286559293010108,4.96,0
11.0,8.280617112644514,0.1202546171626884,-0.0467436941512345,0.12351020724464423,16.665397903159214,1.483546725559412,1.25,19.87348107034683,2.389877857804493,2.4,0
12.0,59.74950757471386,0.42249921556764175,-0.11292061846903856,0.47685606221812415,1.8222820696017483,5.763728194531152,4.545454545454546,52.579566665748196,22.214825671165137,0.88,0
13.0,26.921999019135413,0.32710471402911095,-0.0104690449688026,0.500500084580177,6.920361077334839,9.757035390602306,0.40322580645161293,133.53311513491164,43.67931143962162,4.96,0
14.0,12.698623676837565,0.34891250186975986,0.0009804285530629509,0.7071273450659833,12.45507225772304,2.9333796710799556,1.4112903225806452,62.98517343711433,21.976314444644302,4.96,0
15.0,101.7986796500634,0.1473596404876795,0.007915742583319214,0.3475161505577551,0.8343547570230225,9.115950259699437,2.8846153846153846,105.87062683606595,15.601057508767951,1.04,0
16.0,14.648866192009372,0.07002572782512549,0.012938848868580478,0.14650446201983824,12.949850097901837,4.264009235887485,3.629032258064516,72.65837631236649,5.087955683865321,4.96,0
17.0,45.515336905603,0.8343055122223252,-0.004753031401089086,0.9924093846462304,0.6754211985797243,4.419570354740178,4.57516339869281,139.2769309311452,116.1995112012625,3.06,1
18.0,54.845072505152004,0.5795106218559505,0.009915125136086495,0.9053522684951845,1.3923464357477293,11.323959803657901,0.8928571428571428,122.8529624115405,71.19459664395755,2.24,0
19.0,8.40889530322497,0.012108999854547305,0.006544173536326953,0.1474539369175656,23.966317344864105,1.5541309176071643,6.451612903225807,41.708120703995846,0.5050436275381271,4.96,0
20.0,39.852187624591174,0.737223195616552,0.007681768762417491,0.9626663780283746,1.2775981532310323,4.219625269578462,5.833333333333333,143.46787544852822,105.76784560648144,3.6,0
21.0,19.80163453363607,0.2850317424510968,0.007114725956117509,0.40571857138617373,12.59277580553534,5.994311880742413,4.393305439330543,94.6518130707804,26.978771205720037,4.78,0
22.0,100.51222757305622,0.1710011617088519,0.003354015477085115,0.20947887390474906,0.4890068027833677,45.77613524363838,0.40322580645161293,498.54064876235884,85.25103009744807,4.96,0
23.0,8.717858844178568,0.5977573141721451,-0.01690479346104548,0.9249219193250087,18.4067764330506,2.6013540858305966,2.4193548387096775,43.240579867125696,25.847372884619183,4.96,0
24.0,51.47462282060997,0.37858541754376174,0.004092552080784097,0.85016496450836,1.6008120096449487,25.750475034304312,0.22727272727272727,226.4883404106839,85.74518292317241,4.4,0
25.0,57.119504453577335,0.3745187157117125,0.016981714712932815,0.09875137061750472,1.3768007342930209,20.49186067698152,0.4716981132075471,242.1866988831679,90.70345142818329,4.24,0
26.0,57.32055266619933,0.7761901577559694,0.001816757883499032,0.9914120731581094,1.1845048770649276,9.56138373754452,0.40322580645161293,284.3099412243487,220.6785781305176,4.96,0
